product_id,product,mail_class,fy,volume,revenue,attributable_cost,volume_variable_cost,product_specific_cost,rev_pc,attributable_cost_pc,cont_pc,cost_coverage,weight,weight_pc,contribution
21,High Density and Saturation Letters,Marketing Mail,2022,6044840740.0,1130006940.0,569481077.0,563631347.0,,0.18693742,0.09420944,0.09272798,1.98427478,233192683.0,0.03857714,560525863.035657
22,High Density and Saturation Flats and Parcels,Marketing Mail,2022,9440570824.0,1788178050.0,1351755935.0,1331998984.0,,0.18941419,0.14318583,0.04622836,1.3228557,1406846958.0,0.14902139,436422115.120003
23,Carrier Route,Marketing Mail,2022,4718228310.0,1433222094.0,1443430196.0,1436499571.0,,0.30376277,0.30592631,-0.00216355,0.99292789,979200215.0,0.20753557,-10208102.49386191
25,Letters,Marketing Mail,2022,43682479848.0,10226743069.0,5356276442.0,5191002999.0,,0.23411544,0.12261841,0.11149703,1.90930083,2076244140.0,0.04753036,4870466626.959501
26,Flats,Marketing Mail,2022,2693530387.0,1296116124.0,1945795753.0,1940851741.0,,0.48119603,0.72239607,-0.24120004,0.66611109,667311307.0,0.24774597,-649679628.7859681
27,Parcels,Marketing Mail,2022,29415130.0,52466008.0,60001806.0,59987668.0,,1.78364019,2.03982801,-0.25618782,0.87440715,12708882.0,0.43205255,-7535798.00893
24,Every Door Direct Mail Retail,Marketing Mail,2022,512153287.0,100795808.0,38573893.0,38364992.0,,0.19680789,0.07531709,0.1214908,2.61305767,64961348.0,0.12683966,62221914.655541
263,Total Marketing Mail (incl International),Summary Other,2022,67121218526.0,16048943651.0,11187493969.0,10562337302.0,,0.23910388,0.16667597,0.07242791,1.43454322,5440465533.000001,0.08105433,4861449681.923574
31,In County,Periodicals,2022,434754069.0,50809014.0,104713496.0,104683184.0,,0.1168684,0.24085685,-0.12398845,0.48521935,94613623.0,0.21762562,-53904482.099464
32,Outside County,Periodicals,2022,2965609879.0,903693600.0,1465618777.0,1462565982.0,,0.30472437,0.49420485,-0.18948048,0.61659527,960618560.0,0.3239194,-561925176.577312
264,Total Periodicals (incl International),Summary Other,2022,3400363948.0,954652882.0,1570771515.0,1567249166.0,,0.28075021,0.46194217,-0.18119197,0.6077605,1055232183.0,0.31032919,-616118633.478502
45,Alaska Bypass,Package Services,2022,1339799.0,38536603.0,28339293.0,28339293.0,,28.7629734,21.15189881,7.6110746,1.35982938,90337370.0,67.42606167,10197310.131788
42,Bound Printed Matter Flats,Package Services,2022,137776384.0,119148499.0,95852419.0,95688129.0,,0.86479624,0.69571008,0.16908616,1.24304112,210988481.0,1.5313835,23296079.769067
43,Bound Printed Matter Parcels,Package Services,2022,241140353.0,297556560.0,274582948.0,274054414.0,,1.23395589,1.13868519,0.09527071,1.08366729,495645071.0,2.05542152,22973611.88148498
44,Media and Library Mail,Package Services,2022,94975449.0,402263690.0,440899143.0,440004633.0,,4.23544921,4.64224331,-0.4067941,0.91237122,200267132.0,2.10862001,-38635452.638399
265,Total Package Services (incl International),Summary Other,2022,475231985.0,857969262.0,840302324.0,838086469.0,,1.80536935,1.76819396,0.0371754,1.0210245,997238054.0,2.09842369,17666937.81610406
85,US Postal Service Mail,Other,2022,266430637.0,,,,,,,,,78352581.0,0.29408247,
86,Free Mail,Other,2022,18286702.0,,27140704.0,27139959.0,,,1.48417708,,,7071979.0,0.38672796,
136,International Negotiated Service Agreements,Other,2022,0.0,,,,,,,,,0.0,,
51,Certified Mail,Special Services,2022,170035176.0,652869225.0,478819496.0,472406631.0,,3.83961272,2.81600259,1.02361013,1.36349758,,,174049729.263202
52,COD,Special Services,2022,295010.0,4499570.0,4347730.0,4347503.0,,15.25226264,14.73756741,0.51469523,1.03492403,,,151840.239655
54,Insurance,Special Services,2022,12673936.0,87639684.0,23413098.0,23409272.0,,6.91495397,1.84734228,5.06761168,3.74319043,,,64226586.125485
55,Registered Mail,Special Services,2022,1128100.0,22686290.0,16320663.0,16232482.0,,20.1101764,14.46739027,5.64278614,1.39003483,,,6365627.04091
58,Other Domestic Ancillary Services,Special Services,2022,155945837.0,465684754.0,268455545.0,265460756.0,,2.98619548,1.72146657,1.26472892,1.73468108,,,197229209.405536
142,Other Domestic NSA Ancillary Services,Special Services,2022,1441985.0,3787140.0,3678391.0,3678391.0,,2.626338,2.55092177,0.07541623,1.0295643,,,108749.07114
109,Total International Ancillary Services,Special Services,2022,791965.0,8746761.0,4268039.0,4268039.0,,11.04437826,5.38917589,5.65520237,2.04936311,,,4478722.342409
73,Money Orders,Special Services,2022,66375091.0,172178756.0,173651572.0,164098780.0,,2.59402667,2.61621595,-0.02218928,0.99151856,,,-1472815.71246701
266,Total Special Services (incl International),Summary Other,2022,408687100.0,1882619354.0,1165972035.0,1122085242.0,,4.60650545,2.85297,1.75353545,1.61463508,,,716647319.028903
131,Priority Mail Express,Competitive,2022,27291668.0,770334386.0,303761558.0,299035364.0,,28.22599139,11.13019396,17.09579743,2.53598378,28271980.0,1.03591983,466572827.635478
141,First Class Package Service,Competitive,2022,1960387857.0,7809356972.0,4625400334.0,4586576989.0,,3.98357751,2.35943123,1.62414628,1.68836347,749222602.0,0.3821808,3183956638.2097178
132,Priority Mail,Competitive,2022,1184348041.0,11957884044.0,8742128941.0,8530737046.0,,10.0965963,7.38138506,2.71521123,1.36784576,3141581396.0,2.65258293,3215755103.0252953
255,Total Ground,Competitive,2022,3553355569.0,9865000547.0,5024150781.0,4896696024.0,,2.7762492,1.41391726,1.36233193,1.96351602,8555752432.0,2.40779519,4840849765.822102
256,Competitive International Mail,Competitive,2022,165623043.0,,,,,,,,,234673790.512137,1.4169151,
3,Single Piece Letters,First Class,2023,11415317777.0,7104243074.0,4489402823.0,4337723135.0,,0.622343,0.39327883,0.22906417,1.58244723,338598137.0,0.02966174,2614840251.2564096
4,Single Piece Cards,First Class,2023,369539186.0,179550423.0,140873249.0,139996442.0,,0.48587655,0.38121329,0.10466325,1.274553,2390901.0,0.00646995,38677173.7945
5,Total Single Piece Letters and Cards,First Class,2023,11784856963.0,7283793497.0,4644539760.0,4477719578.0,,0.6180638,0.39411083,0.22395297,1.56824871,340989038.0,0.02893451,2639253737.4316063
8,Presort Letters,First Class,2023,30811256327.0,14699590890.0,4962316534.0,4857832925.0,,0.47708509,0.16105531,0.31602977,2.9622437,1798112383.0,0.05835894,9737274356.311716
9,Presort Cards,First Class,2023,2437821429.0,855649970.0,279355345.0,278007419.0,,0.3509896,0.11459221,0.23639739,3.06294469,19941124.0,0.0081799,576294625.163116
10,Total Presort Letters and Cards,First Class,2023,33249077756.0,15555240860.0,5256633169.0,5135840344.0,,0.46783977,0.15809862,0.30974115,2.95916423,1818053507.0,0.05467982,10298607691.143938
14,Flats,First Class,2023,973029960.0,1637338283.0,1445105991.0,1442028074.0,,1.68272134,1.48516084,0.19756051,1.13302297,202990573.0,0.20861698,192232292.32976103
101,Outbound Single Piece Mail International,First Class,2023,99085190.0,179110673.0,105273370.0,105273370.0,,1.80764323,1.06245312,0.7451901,1.70138634,6249565.09,0.06307265,73837303.225776
102,Inbound Single Piece Mail International,First Class,2023,71672944.0,52260377.0,40510244.0,40510244.0,,0.72915069,0.56520971,0.16394098,1.29005337,6792585.88,0.09477197,11750132.685274
262,Total First Class (incl International),Summary Other,2023,46177722813.0,24807201218.0,11745003859.0,11201371610.0,,0.53721145,0.2543435,0.28286794,2.11214926,2375075268.97,0.05143336,13062197359.247124
21,High Density and Saturation Letters,Marketing Mail,2023,5601822962.0,1141225204.0,618290024.0,611906455.0,,0.2037239,0.110373,0.09335089,1.84577651,219041997.0,0.03910191,522935180.388808
22,High Density and Saturation Flats and Parcels,Marketing Mail,2023,8887072636.0,1778423118.0,1452084699.0,1429204989.0,,0.20011349,0.16339291,0.03672058,1.22473787,1221172176.0,0.13740995,326338418.9536581
23,Carrier Route,Marketing Mail,2023,4024762705.0,1334403026.0,1353584088.0,1347667071.0,,0.33154825,0.33631401,-0.00476576,0.98582943,808537932.0,0.20089083,-19181061.84319401
25,Letters,Marketing Mail,2023,38126465518.0,9493448634.0,5280529605.0,5108016763.0,,0.24899892,0.13850037,0.11049855,1.79782131,1779439899.0,0.04667204,4212919028.739088
26,Flats,Marketing Mail,2023,2227824605.0,1204305345.0,1867657729.0,1863115967.0,,0.54057458,0.83833248,-0.2977579,0.64482123,555250889.0,0.24923456,-663352383.968266
27,Parcels,Marketing Mail,2023,25410558.0,58735093.0,49151092.0,49138091.0,,2.31144444,1.93427834,0.3771661,1.1949906,11582701.0,0.45582238,9584000.957988
24,Every Door Direct Mail Retail,Marketing Mail,2023,555570434.0,105787293.0,49360570.0,49082716.0,,0.19041203,0.08884665,0.10156538,2.14315381,70468364.0,0.12683966,56426723.230811
263,Total Marketing Mail (incl International),Summary Other,2023,59448929418.0,15139808911.0,11106121253.0,10458132051.0,,0.25466916,0.18681785,0.06785131,1.363195,4665493958.0,0.07847902,4033687658.017713
31,In County,Periodicals,2023,451825360.0,59684337.0,105303497.0,105267696.0,,0.13209603,0.23306239,-0.10096636,0.566784,95952621.0,0.21236661,-45619160.384985
32,Outside County,Periodicals,2023,2541109238.0,858220142.0,1430663579.0,1428099022.0,,0.33773445,0.56300751,-0.22527305,0.59987558,787252665.0,0.3098067,-572443437.071204
264,Total Periodicals (incl International),Summary Other,2023,2992934598.0,922677264.0,1536396405.0,1533366717.0,,0.30828514,0.51334112,-0.20505598,0.60054636,883205286.0,0.29509675,-613719141.355686
45,Alaska Bypass,Package Services,2023,1252523.0,39063907.0,32538397.0,32538397.0,,31.18817539,25.97828273,5.20989265,1.200548,84421719.0,67.40133235,6525510.377902
42,Bound Printed Matter Flats,Package Services,2023,114867897.0,107564266.0,94892158.0,94521802.0,,0.93641713,0.82609816,0.11031897,1.1335422,152276123.0,1.32566302,12672107.650089
43,Bound Printed Matter Parcels,Package Services,2023,226433063.0,317026315.0,266905574.0,266034411.0,,1.40008844,1.1787394,0.22134904,1.18778454,483228376.0,2.1340893,50120741.49345401
44,Media and Library Mail,Package Services,2023,92257876.0,429032047.0,478187338.0,477082152.0,,4.65035686,5.18316006,-0.53280319,0.89720495,188476886.0,2.04293546,-49155290.69351602
265,Total Package Services (incl International),Summary Other,2023,434811359.0,893602593.0,873142885.0,870176761.0,,2.05515007,2.00809585,0.04705422,1.02343226,908403104.0,2.08918899,20459707.63565397
85,US Postal Service Mail,Other,2023,376074513.0,,,,,,,,,63570656.0,0.16903739,
86,Free Mail,Other,2023,19702720.0,,30932637.0,30931986.0,,,1.56996786,,,7555315.0,0.38346558,
51,Certified Mail,Special Services,2023,156069566.0,652431907.0,454777737.0,449102844.0,,4.18039163,2.91394247,1.26644915,1.43461707,,,197654169.840225
52,COD,Special Services,2023,282874.0,4416901.0,3915038.0,3914886.0,,15.61437601,13.84021913,1.77415688,1.1281885,,,501862.852993
54,Insurance,Special Services,2023,7959621.0,68877203.0,24772866.0,24765336.0,,8.65332696,3.1123173,5.54100966,2.78034857,,,44104336.877163
55,Registered Mail,Special Services,2023,930791.0,21027328.0,16796185.0,16794669.0,,22.59081577,18.04506592,4.54574985,1.25191096,,,4231143.04398
58,Other Domestic Ancillary Services,Special Services,2023,143911274.0,393284330.0,277343449.0,274410330.0,,2.73282502,1.92718361,0.80564141,1.41804081,,,115940881.05316599
142,Other Domestic NSA Ancillary Services,Special Services,2023,1944348.0,5047996.0,4890644.0,4890644.0,,2.596241,2.5153131,0.0809279,1.03217409,,,157352.004228
109,Total International Ancillary Services,Special Services,2023,794010.0,8822439.0,4777481.0,4777481.0,,11.11124419,6.01690222,5.09434197,1.84667189,,,4044958.470239
73,Money Orders,Special Services,2023,63337551.0,220430400.0,165619814.0,159537112.0,,3.48024823,2.61487556,0.86537268,1.3309422,,,54810585.98084101
266,Total Special Services (incl International),Summary Other,2023,375230035.0,1912595277.0,1150174287.0,1111469950.0,,5.09712736,3.06525113,2.03187623,1.66287431,,,762420989.496625
131,Priority Mail Express,Competitive,2023,24032345.0,713929891.0,311405371.0,305858000.0,,29.70704236,12.95776052,16.74928184,2.29260622,23994446.0,0.998423,402524519.64356
141,First Class Package Service,Competitive,2023,1363415260.0,5845145115.0,3540895069.0,3501338186.0,,4.28713488,2.59707748,1.6900574,1.65075355,533586159.0,0.39135997,2304250045.730951
132,Priority Mail,Competitive,2023,1057980699.0,10806646670.0,8124904816.0,7964055722.0,,10.21440815,7.67963425,2.53477389,1.3300644,2799285710.0,2.64587597,2681741853.787157
255,Total Ground,Competitive,2023,4155186169.0,13322272863.0,7142702091.0,6957974640.0,,3.20617954,1.71898485,1.48719468,1.86515869,9207305057.0,2.21585861,6179570772.134084
256,Competitive International Mail,Competitive,2023,150441476.0,,,,,,,,,215946461.080099,1.43541839,
103,First Class Fees,First Class,2008,,185532785.0,,,,,,,,,,
104,Marketing Mail Fees,Marketing Mail,2008,,96438981.0,,,,,,,,,,
105,Periodicals Fees,Periodicals,2008,,17867079.0,,,,,,,,,,
106,Package Services Fees,Package Services,2008,,4228629.0,,,,,,,,,,
254,Total Competitive Mail and Services (Incl International),Summary,2008,,8434527474.0,6602138203.0,6568395555.0,33742648.0,,,,1.27754482,,,1832389271.2239113
113,Transit Revenue,Other,2008,,1246120.0,,,,,,,,,,
116,Investment Income,Other,2008,,35558000.0,,,,,,,,,,
118,Institutional Costs,Other,2008,,,32218768283.0,,,,,,,,,
103,First Class Fees,First Class,2009,,166761263.0,,,,,,,,,,
104,Marketing Mail Fees,Marketing Mail,2009,,88418651.0,,,,,,,,,,
105,Periodicals Fees,Periodicals,2009,,15443222.0,,,,,,,,,,
106,Package Services Fees,Package Services,2009,,3976928.0,,,,,,,,,,
56,Stamped Envelopes,Special Services,2009,,16543434.0,4957755.0,4957755.0,,,,,3.33688013,,,11585679.039458
57,Stamped Cards,Special Services,2009,,678953.0,1071572.0,1071572.0,,,,,0.63360447,,,-392619.299709
108,Total Domestic Ancillary Services,Special Services,2009,,1685054188.0,1359266730.0,1359176730.0,90000.0,,,,1.23967883,,,325787457.7750211
74,Post Office Box Service,Special Services,2009,,817075478.0,632255370.0,631003122.0,1252248.0,,,,1.29231876,,,184820107.54953003
62,Caller Service,Special Services,2009,,94821754.0,34127075.0,34127075.0,,,,,2.77849048,,,60694678.687861
61,Address Management Services,Special Services,2009,,33971.0,35009.0,35009.0,,,,,0.97036323,,,-1037.54
129,Confirm,Special Services,2009,,2384350.0,2950777.0,213427.0,2737350.0,,,,0.80804141,,,-566427.0
130,Change of Address Credit Card Authentication,Special Services,2009,,9082000.0,1290000.0,1290000.0,,,,,7.04031008,,,7792000.0
113,Transit Revenue,Other,2009,,76015.0,,,,,,,,,,
116,Investment Income,Other,2009,,24393589.0,,,,,,,,,,
118,Institutional Costs,Other,2009,,,28906834000.0,,,,,,,,,
103,First Class Fees,First Class,2010,,154048906.0,,,,,,,,,,
104,Marketing Mail Fees,Marketing Mail,2010,,77443755.0,,,,,,,,,,
105,Periodicals Fees,Periodicals,2010,,12419554.0,,,,,,,,,,
106,Package Services Fees,Package Services,2010,,2797598.0,,,,,,,,,,
56,Stamped Envelopes,Special Services,2010,,14028517.0,3717386.0,3717386.0,,,,,3.77375881,,,10311131.309417
57,Stamped Cards,Special Services,2010,,879068.0,645920.0,645920.0,,,,,1.36095562,,,233148.334907
108,Total Domestic Ancillary Services,Special Services,2010,,1754307160.0,1282599638.0,1282599638.0,,,,,1.36777456,,,471707522.14477485
61,Address Management Services,Special Services,2010,,85801133.0,21628504.0,-1244987.0,22873491.0,,,,3.96703957,,,64172628.574354
62,Caller Service,Special Services,2010,,93920879.0,30621321.0,30621321.0,,,,,3.06717269,,,63299558.203871
130,Change of Address Credit Card Authentication,Special Services,2010,,11214161.0,1382702.0,1382702.0,,,,,8.11032384,,,9831459.0
129,Confirm,Special Services,2010,,2658500.0,1105477.0,1105477.0,,,,,2.40484424,,,1553023.0
137,Customized Postage,Special Services,2010,,1200000.0,50000.0,50000.0,,,,,24.0,,,1150000.0
74,Post Office Box Service,Special Services,2010,,813186449.0,674891906.0,669263649.0,5628257.0,,,,1.20491362,,,138294543.00199902
138,Stamp Fulfillment Services,Special Services,2010,,3069349.0,5778908.0,5778908.0,,,,,0.53112958,,,-2709559.0
76,Other Special Services,Special Services,2010,,,,,,,,,,,,
143,Total Domestic Competitive Services,Competitive,2010,,135017737.0,115681428.0,81283945.0,34397483.0,,,,1.16715137,,,19336309.120296
254,Total Competitive Mail and Services (Incl International),Summary,2010,,8678471263.0,6256884340.0,6092685767.0,164192595.0,,,,1.3870276,,,2421586922.990753
113,Transit Revenue,Other,2010,,143200.0,,,,,,,,,,
116,Investment Income,Other,2010,,24114000.0,,,,,,,,,,
103,First Class Fees,First Class,2011,,146106213.0,,,,,,,,,,
104,Marketing Mail Fees,Marketing Mail,2011,,68079944.0,,,,,,,,,,
105,Periodicals Fees,Periodicals,2011,,8403379.0,,,,,,,,,,
106,Package Services Fees,Package Services,2011,,3039435.0,,,,,,,,,,
56,Stamped Envelopes,Special Services,2011,,10649631.0,6885551.0,6885551.0,,,,,1.54666361,,,3764080.092631
57,Stamped Cards,Special Services,2011,,1610880.0,819854.0,819854.0,,,,,1.96483878,,,791026.475774
108,Total Domestic Ancillary Services,Special Services,2011,,1661327392.0,1337111546.0,1337025406.0,86140.0,,,,1.24247479,,,324215845.9501269
61,Address Management Services,Special Services,2011,,15416343.0,10120686.0,180912.0,9939774.0,,,,1.5232508,,,5295657.000159
62,Caller Service,Special Services,2011,,92162055.0,27785207.0,27785207.0,,,,,3.3169468,,,64376847.524292
130,Change of Address Credit Card Authentication,Special Services,2011,,12059412.0,1174245.0,1174245.0,,,,,10.26992834,,,10885167.0
129,Confirm,Special Services,2011,,3014225.0,1090449.0,1090449.0,,,,,2.76420539,,,1923776.0
137,Customized Postage,Special Services,2011,,1500000.0,50000.0,50000.0,,,,,30.0,,,1450000.0
74,Post Office Box Service,Special Services,2011,,801898619.0,592763214.0,589658800.0,3104414.0,,,,1.35281441,,,209135405.481717
138,Stamp Fulfillment Services,Special Services,2011,,3126445.0,5238523.0,5238523.0,,,,,0.59681803,,,-2112078.0
76,Other Special Services,Special Services,2011,,,,,,,,,,,,
143,Total Domestic Competitive Services,Competitive,2011,,146643367.0,101732142.0,50667844.0,51064298.0,,,,1.44146544,,,44911225.172411
254,Total Competitive Mail and Services (Incl International),Summary,2011,,8996914718.0,6680004289.0,6508650373.0,171353916.0,,,,1.34684266,,,2316910429.242934
113,Transit Revenue,Other,2011,,85545.0,,,,,,,,,,
116,Investment Income,Other,2011,,26900000.0,,,,,,,,,,
103,First Class Fees,First Class,2012,,139693275.0,,,,,,,,,,
104,Marketing Mail Fees,Marketing Mail,2012,,61805215.0,,,,,,,,,,
105,Periodicals Fees,Periodicals,2012,,8258210.0,,,,,,,,,,
106,Package Services Fees,Package Services,2012,,3249095.0,,,,,,,,,,
56,Stamped Envelopes,Special Services,2012,,16584487.0,6388716.0,6388716.0,,,,,2.5959028,,,10195770.520763
57,Stamped Cards,Special Services,2012,,2117462.0,731090.0,731090.0,,,,,2.89630637,,,1386371.525118
108,Total Domestic Ancillary Services,Special Services,2012,,1532124454.0,1287639019.0,1287075846.0,563173.0,,,,1.1898711,,,244485435.27959108
61,Address Management Services,Special Services,2012,,15869405.0,7715973.0,103913.0,7612060.0,,,,2.05669514,,,8153431.593326
62,Caller Service,Special Services,2012,,92490305.0,27045440.0,27045440.0,,,,,3.41981146,,,65444865.183642
130,Change of Address Credit Card Authentication,Special Services,2012,,13543594.0,1386993.0,1386993.0,,,,,9.76471691,,,12156601.0
129,Confirm,Special Services,2012,,843100.0,337143.0,337143.0,,,,,2.50071928,,,505957.0
137,Customized Postage,Special Services,2012,,900000.0,77252.0,77252.0,,,,,11.65018381,,,822748.0
74,Post Office Box Service,Special Services,2012,,481566624.0,377073383.0,374362756.0,2710627.0,,,,1.27711646,,,104493241.074112
138,Stamp Fulfillment Services,Special Services,2012,,3298493.0,5566808.0,5566808.0,,,,,0.59252861,,,-2268315.0
76,Other Special Services,Special Services,2012,,,,,,,,,,,,
143,Total Domestic Competitive Services,Competitive,2012,,504722714.0,273118070.0,238426240.0,34691830.0,,,,1.84800191,,,231604644.02833495
254,Total Competitive Mail and Services (Incl International),Summary,2012,,11425117198.0,8383302283.0,8283610850.0,99691434.0,,,,1.36284209,,,3041814914.4661617
116,Investment Income,Other,2012,,24272786.0,,,,,,,,,,
103,First Class Fees,First Class,2013,,136154168.0,,,,,,,,,,
104,Marketing Mail Fees,Marketing Mail,2013,,56249764.0,,,,,,,,,,
105,Periodicals Fees,Periodicals,2013,,6650332.0,,,,,,,,,,
106,Package Services Fees,Package Services,2013,,2893744.0,,,,,,,,,,
56,Stamped Envelopes,Special Services,2013,,10909600.0,6476230.0,6476230.0,,,,,1.68456034,,,4433370.118045
57,Stamped Cards,Special Services,2013,,1385888.0,451447.0,451447.0,,,,,3.06988159,,,934441.271603
108,Total Domestic Ancillary Services,Special Services,2013,,1390408379.0,892211543.0,888896772.0,3314771.0,,,,1.55838421,,,498196835.73731995
61,Address Management Services,Special Services,2013,,15341877.0,8427818.0,113053.0,8314765.0,,,,1.82038541,,,6914058.9374
62,Caller Service,Special Services,2013,,93592925.0,22755289.0,22755289.0,,,,,4.11301854,,,70837636.129724
130,Change of Address Credit Card Authentication,Special Services,2013,,14661740.0,1863749.0,1863749.0,,,,,7.86679966,,,12797991.0
137,Customized Postage,Special Services,2013,,315000.0,66126.0,66126.0,,,,,4.76363306,,,248874.0
74,Post Office Box Service,Special Services,2013,,358500079.0,293935553.0,294003553.0,68000.0,,,,1.21965538,,,64564526.42076802
138,Stamp Fulfillment Services,Special Services,2013,,4198365.0,5059104.0,5059104.0,,,,,0.82986335,,,-860739.0
76,Other Special Services,Special Services,2013,,,,,,,,,,,,
143,Total Domestic Competitive Services,Competitive,2013,,688767651.0,343011846.0,305883098.0,37128747.0,,,,2.00799961,,,345755805.324416
254,Total Competitive Mail and Services (Incl International),Summary,2013,,13741147836.0,9881052863.0,9755775926.0,125276937.0,,,,1.39065624,,,3860094972.663874
116,Investment Income,Other,2013,,23703091.0,,,,,,,,,,
103,First Class Fees,First Class,2014,,167254588.0,,,,,,,,,,
104,Marketing Mail Fees,Marketing Mail,2014,,57085375.0,,,,,,,,,,
105,Periodicals Fees,Periodicals,2014,,6511166.0,,,,,,,,,,
106,Package Services Fees,Package Services,2014,,2672049.0,,,,,,,,,,
56,Stamped Envelopes,Special Services,2014,,9927505.0,7841380.0,7841380.0,,,,,1.26604049,,,2086124.640084
57,Stamped Cards,Special Services,2014,,1680520.0,575998.0,575998.0,,,,,2.91757736,,,1104521.563701
108,Total Domestic Ancillary Services,Special Services,2014,,1354298789.0,905040438.0,904906425.0,134013.0,,,,1.49639589,,,449258350.509797
61,Address Management Services,Special Services,2014,,17230121.0,4346440.0,61127.0,4285313.0,,,,3.96419131,,,12883680.671304
62,Caller Service,Special Services,2014,,97901570.0,21930467.0,21930467.0,,,,,4.46418074,,,75971102.634838
130,Change of Address Credit Card Authentication,Special Services,2014,,15117745.0,1262171.0,1262171.0,,,,,11.97757277,,,13855574.0
137,Customized Postage,Special Services,2014,,600000.0,69200.0,69200.0,,,,,8.67052023,,,530800.0
74,Post Office Box Service,Special Services,2014,,365286587.0,281935388.0,281913388.0,22000.0,,,,1.29563937,,,83351199.06636101
138,Stamp Fulfillment Services,Special Services,2014,,3298493.0,4253758.0,4253758.0,,,,,0.77543034,,,-955265.0
143,Total Domestic Competitive Services,Competitive,2014,,695128955.0,358521597.0,322410460.0,36111137.0,,,,1.9388761,,,336607357.986955
254,Total Competitive Mail and Services (Incl International),Summary,2014,,15280028288.0,10969905328.0,10814803278.0,155102049.0,,,,1.3929043,,,4310122960.587814
116,Investment Income,Other,2014,,23609248.0,,,,,,,,,,
103,First Class Fees,First Class,2015,,147653603.0,,,,,,,,,,
104,Marketing Mail Fees,Marketing Mail,2015,,50006424.0,,,,,,,,,,
105,Periodicals Fees,Periodicals,2015,,7851843.0,,,,,,,,,,
106,Package Services Fees,Package Services,2015,,2760871.0,,,,,,,,,,
56,Stamped Envelopes,Special Services,2015,,11232788.0,7267095.0,7267095.0,,,,,1.54570539,,,3965692.931605
57,Stamped Cards,Special Services,2015,,1216200.0,867215.0,867215.0,,,,,1.40242119,,,348985.496647
108,Total Domestic Ancillary Services,Special Services,2015,,1294587392.0,796365784.0,796363936.0,1848.0,,,,1.62561905,,,498221608.3790341
61,Address Management Services,Special Services,2015,,17726874.0,4466011.0,64350.0,4401661.0,,,,3.96928565,,,13260862.846043
62,Caller Service,Special Services,2015,,98788267.0,27255769.0,27255769.0,,,,,3.62449023,,,71532498.418805
130,Change of Address Credit Card Authentication,Special Services,2015,,16015075.0,1459505.0,1459505.0,,,,,10.97294973,,,14555570.0
137,Customized Postage,Special Services,2015,,630000.0,69935.0,69935.0,,,,,9.00836491,,,560065.0
74,Post Office Box Service,Special Services,2015,,310927931.0,228480673.0,228480673.0,,,,,1.36085003,,,82447257.779807
138,Stamp Fulfillment Services,Special Services,2015,,3910286.0,6621451.0,6621451.0,,,,,0.5905482,,,-2711165.0
143,Total Domestic Competitive Services,Competitive,2015,,778341418.0,419295098.0,388383360.0,30911738.0,,,,1.85630937,,,359046320.331876
254,Total Competitive Mail and Services (Incl International),Summary,2015,,16424638332.0,11913406411.0,11758594259.0,154812152.0,,,,1.37866852,,,4511231921.732609
116,Investment Income,Other,2015,,23298466.0,,,,,,,,,,
103,First Class Fees,First Class,2016,,136788684.0,,,,,,,,,,
104,Marketing Mail Fees,Marketing Mail,2016,,48022516.0,,,,,,,,,,
105,Periodicals Fees,Periodicals,2016,,7897908.0,,,,,,,,,,
106,Package Services Fees,Package Services,2016,,2224292.0,,,,,,,,,,
56,Stamped Envelopes,Special Services,2016,,9082751.0,9511803.0,9511803.0,,,,,0.95489266,,,-429052.098839
57,Stamped Cards,Special Services,2016,,605240.0,253480.0,253480.0,,,,,2.3877269,,,351760.424703
108,Total Domestic Ancillary Services,Special Services,2016,,1238257615.0,801728703.0,801555676.0,173027.0,,,,1.54448458,,,436528912.43681705
61,Address Management Services,Special Services,2016,,16733937.0,6791944.0,80664.0,6711281.0,,,,2.46379181,,,9941992.598079
62,Caller Service,Special Services,2016,,94350825.0,23140388.0,23140388.0,,,,,4.07732244,,,71210436.553987
130,Change of Address Credit Card Authentication,Special Services,2016,,16939799.0,1686060.0,1686060.0,,,,,10.04697282,,,15253739.0
137,Customized Postage,Special Services,2016,,10000.0,69935.0,69935.0,,,,,0.14298992,,,-59935.0
74,Post Office Box Service,Special Services,2016,,283969036.0,229569458.0,229070519.0,498939.0,,,,1.23696348,,,54399577.76269901
138,Stamp Fulfillment Services,Special Services,2016,,3711969.0,4251737.0,4251737.0,,,,,0.87304765,,,-539768.0
143,Total Domestic Competitive Services,Competitive,2016,,833077763.0,425517944.0,390233390.0,35284554.0,,,,1.95779702,,,407559819.37244093
254,Total Competitive Mail and Services (Incl International),Summary,2016,,18495410008.0,12496230556.0,12369420741.0,126809815.0,,,,1.48007913,,,5999179452.022543
116,Investment Income,Other,2016,,31853539.0,,,,,,,,,,
127,First Class NSAs Domestic,First Class,2017,,,,,,,,,,,,
103,First Class Fees,First Class,2017,,137603660.0,,,,,,,,,,
104,Marketing Mail Fees,Marketing Mail,2017,,43810662.0,,,,,,,,,,
105,Periodicals Fees,Periodicals,2017,,11809367.0,,,,,,,,,,
106,Package Services Fees,Package Services,2017,,3219041.0,,,,,,,,,,
56,Stamped Envelopes,Special Services,2017,,12199280.0,7928939.0,7924834.0,,,,,1.53857667,,,4270341.357271
57,Stamped Cards,Special Services,2017,,916200.0,318549.0,318548.0,,,,,2.87617102,,,597651.487895
